Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Gender,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,2020 pop,2021 pop,Total Sales/cap,Units sold/cap
West Gear,1185732,44379,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,M,50,550,275000,82500,0.3,In-store,5896700,5879978,0.046768882,
West Gear,1185732,44379,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,M,45,300,135000,47250,0.35,In-store,5896700,5879978,0.02295927,
West Gear,1185732,44379,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,F,40,225,90000,27000,0.3,In-store,5896700,5879978,0.01530618,
West Gear,1185732,44379,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,F,40,175,70000,21000,0.3,In-store,5896700,5879978,0.011904806,
West Gear,1185732,44379,Midwest,Wisconsin,Milwaukee,Men's Apparel,M,50,200,100000,50000,0.5,In-store,5896700,5879978,0.017006866,
West Gear,1185732,44379,Midwest,Wisconsin,Milwaukee,Women's Apparel,F,55,375,206250,82500,0.4,In-store,5896700,5879978,0.035076662,
West Gear,1185732,44411,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,M,50,525,262500,78750,0.3,In-store,5896700,5879978,0.044643024,
West Gear,1185732,44411,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,M,45,300,135000,47250,0.35,In-store,5896700,5879978,0.02295927,
West Gear,1185732,44411,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,F,40,225,90000,27000,0.3,In-store,5896700,5879978,0.01530618,
West Gear,1185732,44411,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,F,40,200,80000,24000,0.3,In-store,5896700,5879978,0.013605493,
West Gear,1185732,44411,Midwest,Wisconsin,Milwaukee,Men's Apparel,M,50,175,87500,43750,0.5,In-store,5896700,5879978,0.014881008,
West Gear,1185732,44411,Midwest,Wisconsin,Milwaukee,Women's Apparel,F,55,350,192500,77000,0.4,In-store,5896700,5879978,0.032738218,
West Gear,1185732,44443,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,M,35,475,166250,49875,0.3,In-store,5896700,5879978,0.028273915,
West Gear,1185732,44443,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,M,30,250,75000,26250,0.35,In-store,5896700,5879978,0.01275515,
West Gear,1185732,44443,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,F,25,150,37500,11250,0.3,In-store,5896700,5879978,0.006377575,
West Gear,1185732,44443,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,F,25,125,31250,9375,0.3,In-store,5896700,5879978,0.005314646,
West Gear,1185732,44443,Midwest,Wisconsin,Milwaukee,Men's Apparel,M,35,125,43750,21875,0.5,In-store,5896700,5879978,0.007440504,
West Gear,1185732,44443,Midwest,Wisconsin,Milwaukee,Women's Apparel,F,40,200,80000,32000,0.4,In-store,5896700,5879978,0.013605493,
West Gear,1185732,44472,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,M,45,375,168750,50625,0.3,In-store,5896700,5879978,0.028699087,
West Gear,1185732,44472,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,M,35,225,78750,27563,0.35,In-store,5896700,5879978,0.013392907,
West Gear,1185732,44472,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,F,35,125,43750,13125,0.3,In-store,5896700,5879978,0.007440504,
West Gear,1185732,44472,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,F,35,125,43750,13125,0.3,In-store,5896700,5879978,0.007440504,
West Gear,1185732,44472,Midwest,Wisconsin,Milwaukee,Men's Apparel,M,45,125,56250,28125,0.5,In-store,5896700,5879978,0.009566362,
West Gear,1185732,44472,Midwest,Wisconsin,Milwaukee,Women's Apparel,F,50,250,125000,50000,0.4,In-store,5896700,5879978,0.021258583,
West Gear,1185732,44503,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,M,45,400,180000,54000,0.3,In-store,5896700,5879978,0.030612359,
West Gear,1185732,44503,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,M,35,300,105000,36750,0.35,In-store,5896700,5879978,0.01785721,
West Gear,1185732,44503,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,F,35,245,85750,25725,0.3,In-store,5896700,5879978,0.014583388,
West Gear,1185732,44503,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,F,35,225,78750,23625,0.3,In-store,5896700,5879978,0.013392907,
West Gear,1185732,44503,Midwest,Wisconsin,Milwaukee,Men's Apparel,M,60,200,120000,60000,0.5,In-store,5896700,5879978,0.02040824,
West Gear,1185732,44503,Midwest,Wisconsin,Milwaukee,Women's Apparel,F,65,300,195000,78000,0.4,In-store,5896700,5879978,0.033163389,
West Gear,1185732,44532,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,M,60,550,330000,99000,0.3,In-store,5896700,5879978,0.056122659,
West Gear,1185732,44532,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,M,50,350,175000,61250,0.35,In-store,5896700,5879978,0.029762016,
West Gear,1185732,44532,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,F,50,300,150000,45000,0.3,In-store,5896700,5879978,0.0255103,
West Gear,1185732,44532,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,F,50,250,125000,37500,0.3,In-store,5896700,5879978,0.021258583,
West Gear,1185732,44532,Midwest,Wisconsin,Milwaukee,Men's Apparel,M,60,250,150000,75000,0.5,In-store,5896700,5879978,0.0255103,
West Gear,1185732,44532,Midwest,Wisconsin,Milwaukee,Women's Apparel,F,65,350,227500,91000,0.4,In-store,5896700,5879978,0.038690621,
West Gear,1185732,44206,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,M,35,500,175000,70000,0.4,In-store,5896700,5879978,0.029762016,
West Gear,1185732,44206,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,M,35,300,105000,42000,0.4,In-store,5896700,5879978,0.01785721,
West Gear,1185732,44206,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,F,25,300,75000,26250,0.35,In-store,5896700,5879978,0.01275515,
West Gear,1185732,44206,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,F,30,150,45000,15750,0.35,In-store,5896700,5879978,0.00765309,
West Gear,1185732,44206,Midwest,Wisconsin,Milwaukee,Men's Apparel,M,45,200,90000,27000,0.3,In-store,5896700,5879978,0.01530618,
West Gear,1185732,44206,Midwest,Wisconsin,Milwaukee,Women's Apparel,F,35,300,105000,42000,0.4,In-store,5896700,5879978,0.01785721,
West Gear,1185732,44237,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,M,35,550,192500,77000,0.4,In-store,5896700,5879978,0.032738218,
West Gear,1185732,44237,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,M,35,200,70000,28000,0.4,In-store,5896700,5879978,0.011904806,
West Gear,1185732,44237,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,F,25,250,62500,21875,0.35,In-store,5896700,5879978,0.010629291,
West Gear,1185732,44237,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,F,30,125,37500,13125,0.35,In-store,6789098,6813798,0.005503539,
West Gear,1185732,44237,Midwest,Indiana,Indianapolis,Men's Apparel,M,45,200,90000,27000,0.3,In-store,6789098,6813798,0.013208493,
West Gear,1185732,44237,Midwest,Indiana,Indianapolis,Women's Apparel,F,20,300,60000,24000,0.4,In-store,6789098,6813798,0.008805662,
West Gear,1185732,44264,Midwest,Indiana,Indianapolis,Men's Street Footwear,M,25,520,130000,52000,0.4,In-store,6789098,6813798,0.019078934,
West Gear,1185732,44264,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,M,25,225,56250,22500,0.4,In-store,6789098,6813798,0.008255308,
West Gear,1185732,44264,Midwest,Indiana,Indianapolis,Women's Street Footwear,F,15,275,41250,14438,0.35,In-store,6789098,6813798,0.006053892,
West Gear,1185732,44264,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,F,20,125,25000,8750,0.35,In-store,6789098,6813798,0.003669026,
West Gear,1185732,44264,Midwest,Indiana,Indianapolis,Men's Apparel,M,35,175,61250,18375,0.3,In-store,6789098,6813798,0.008989113,
West Gear,1185732,44264,Midwest,Indiana,Indianapolis,Women's Apparel,F,25,275,68750,27500,0.4,In-store,6789098,6813798,0.010089821,
West Gear,1185732,44296,Midwest,Indiana,Indianapolis,Men's Street Footwear,M,25,500,125000,50000,0.4,In-store,6789098,6813798,0.018345129,
West Gear,1185732,44296,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,M,25,200,50000,20000,0.4,In-store,6789098,6813798,0.007338051,
West Gear,1185732,44296,Midwest,Indiana,Indianapolis,Women's Street Footwear,F,15,200,30000,10500,0.35,In-store,6789098,6813798,0.004402831,
West Gear,1185732,44296,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,F,20,125,25000,8750,0.35,In-store,6789098,6813798,0.003669026,
West Gear,1185732,44296,Midwest,Indiana,Indianapolis,Men's Apparel,M,65,150,97500,29250,0.3,In-store,6789098,6813798,0.0143092,
West Gear,1185732,44296,Midwest,Indiana,Indianapolis,Women's Apparel,F,50,275,137500,55000,0.4,In-store,6789098,6813798,0.020179641,
West Gear,1185732,44327,Midwest,Indiana,Indianapolis,Men's Street Footwear,M,60,545,327000,130800,0.4,In-store,6789098,6813798,0.047990856,
West Gear,1185732,44327,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,M,40,250,100000,40000,0.4,In-store,6789098,6813798,0.014676103,
West Gear,1185732,44327,Midwest,Indiana,Indianapolis,Women's Street Footwear,F,35,225,78750,27563,0.35,In-store,6789098,6813798,0.011557431,
West Gear,1185732,44327,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,F,35,175,61250,21438,0.35,In-store,6789098,6813798,0.008989113,
West Gear,1185732,44327,Midwest,Indiana,Indianapolis,Men's Apparel,M,45,200,90000,27000,0.3,In-store,6789098,6813798,0.013208493,
West Gear,1185732,44327,Midwest,Indiana,Indianapolis,Women's Apparel,F,55,325,178750,71500,0.4,In-store,6789098,6813798,0.026233534,
West Gear,1185732,44357,Midwest,Indiana,Indianapolis,Men's Street Footwear,M,40,575,230000,92000,0.4,In-store,6789098,6813798,0.033755036,
West Gear,1185732,44357,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,M,35,325,113750,45500,0.4,In-store,6789098,6813798,0.016694067,
West Gear,1185732,44357,Midwest,Indiana,Indianapolis,Women's Street Footwear,F,30,200,60000,21000,0.35,In-store,6789098,6813798,0.008805662,
West Gear,1185732,44357,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,F,30,175,52500,18375,0.35,In-store,6789098,6813798,0.007704954,
West Gear,1185732,44357,Midwest,Indiana,Indianapolis,Men's Apparel,M,40,175,70000,21000,0.3,In-store,6789098,6813798,0.010273272,
West Gear,1185732,44357,Midwest,Indiana,Indianapolis,Women's Apparel,F,60,325,195000,78000,0.4,In-store,6789098,6813798,0.0286184,
West Gear,1185732,44386,Midwest,Indiana,Indianapolis,Men's Street Footwear,M,55,550,302500,121000,0.4,In-store,6789098,6813798,0.044395211,
West Gear,1185732,44386,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,M,50,300,150000,60000,0.4,In-store,6789098,6813798,0.022014154,
West Gear,1185732,44386,Midwest,Indiana,Indianapolis,Women's Street Footwear,F,45,225,101250,35438,0.35,In-store,6789098,6813798,0.014859554,
West Gear,1185732,44386,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,F,45,175,78750,27563,0.35,In-store,6789098,6813798,0.011557431,
West Gear,1185732,44386,Midwest,Indiana,Indianapolis,Men's Apparel,M,55,200,110000,33000,0.3,In-store,6789098,6813798,0.016143713,
West Gear,1185732,44386,Midwest,Indiana,Indianapolis,Women's Apparel,F,60,375,225000,90000,0.4,In-store,6789098,6813798,0.033021231,
West Gear,1185732,44418,Midwest,Indiana,Indianapolis,Men's Street Footwear,M,50,525,262500,105000,0.4,In-store,6789098,6813798,0.03852477,
West Gear,1185732,44418,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,M,45,300,135000,54000,0.4,In-store,6789098,6813798,0.019812739,
West Gear,1185732,44418,Midwest,Indiana,Indianapolis,Women's Street Footwear,F,40,225,90000,31500,0.35,In-store,6789098,6813798,0.013208493,
West Gear,1185732,44418,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,F,40,200,80000,28000,0.35,In-store,6789098,6813798,0.011740882,
West Gear,1185732,44418,Midwest,Indiana,Indianapolis,Men's Apparel,M,50,175,87500,26250,0.3,In-store,6789098,6813798,0.01284159,
West Gear,1185732,44418,Midwest,Indiana,Indianapolis,Women's Apparel,F,55,350,192500,77000,0.4,In-store,6789098,6813798,0.028251498,
West Gear,1185732,44450,Midwest,Indiana,Indianapolis,Men's Street Footwear,M,35,475,166250,66500,0.4,In-store,6789098,6813798,0.024399021,
West Gear,1185732,44450,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,M,30,275,82500,33000,0.4,In-store,6789098,6813798,0.012107785,
West Gear,1185732,44450,Midwest,Indiana,Indianapolis,Women's Street Footwear,F,25,175,43750,15313,0.35,In-store,6789098,6813798,0.006420795,
West Gear,1185732,44450,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,F,25,150,37500,13125,0.35,In-store,6789098,6813798,0.005503539,
West Gear,1185732,44450,Midwest,Indiana,Indianapolis,Men's Apparel,M,35,150,52500,15750,0.3,In-store,6789098,6813798,0.007704954,
West Gear,1185732,44450,Midwest,Indiana,Indianapolis,Women's Apparel,F,40,225,90000,36000,0.4,In-store,6789098,6813798,0.013208493,
West Gear,1185732,44479,Midwest,Indiana,Indianapolis,Men's Street Footwear,M,45,400,180000,72000,0.4,In-store,6789098,6813798,0.026416985,
West Gear,1185732,44479,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,M,35,250,87500,35000,0.4,In-store,6789098,6813798,0.01284159,
West Gear,1185732,44479,Midwest,Indiana,Indianapolis,Women's Street Footwear,F,35,150,52500,18375,0.35,In-store,6789098,6813798,0.007704954,
West Gear,1185732,44479,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,F,35,150,52500,18375,0.35,In-store,6789098,6813798,0.007704954,
West Gear,1185732,44479,Midwest,Indiana,Indianapolis,Men's Apparel,M,45,150,67500,20250,0.3,In-store,6789098,6813798,0.009906369,
West Gear,1185732,44479,Midwest,Indiana,Indianapolis,Women's Apparel,F,50,275,137500,55000,0.4,In-store,6789098,6813798,0.020179641,
West Gear,1185732,44510,Midwest,Indiana,Indianapolis,Men's Street Footwear,M,45,425,191250,76500,0.4,In-store,6789098,6813798,0.028068047,
West Gear,1185732,44510,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,M,35,325,113750,45500,0.4,In-store,6789098,6813798,0.016694067,
West Gear,1185732,44510,Midwest,Indiana,Indianapolis,Women's Street Footwear,F,35,270,94500,33075,0.35,In-store,6789098,6813798,0.013868917,
West Gear,1185732,44510,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,F,35,275,96250,33688,0.35,In-store,6789098,6813798,0.014125749,
West Gear,1185732,44510,Midwest,Indiana,Indianapolis,Men's Apparel,M,60,250,150000,45000,0.3,In-store,6789098,6813798,0.022014154,
West Gear,1185732,44510,Midwest,Indiana,Indianapolis,Women's Apparel,F,65,350,227500,91000,0.4,In-store,6789098,6813798,0.033388134,
West Gear,1185732,44539,Midwest,Indiana,Indianapolis,Men's Street Footwear,M,60,600,360000,144000,0.4,In-store,6789098,6813798,0.05283397,
West Gear,1185732,44539,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,M,50,400,200000,80000,0.4,In-store,6789098,6813798,0.029352206,
West Gear,1185732,44539,Midwest,Indiana,Indianapolis,Women's Street Footwear,F,50,350,175000,61250,0.35,In-store,6789098,6813798,0.02568318,
West Gear,1185732,44539,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,F,50,300,150000,52500,0.35,In-store,6789098,6813798,0.022014154,
West Gear,1185732,44539,Midwest,Indiana,Indianapolis,Men's Apparel,M,60,300,180000,54000,0.3,In-store,6789098,6813798,0.026416985,
West Gear,1185732,44539,Midwest,Indiana,Indianapolis,Women's Apparel,F,65,400,260000,104000,0.4,In-store,6789098,6813798,0.038157867,
West Gear,1185732,44213,Midwest,Indiana,Indianapolis,Men's Street Footwear,M,35,500,175000,70000,0.4,In-store,6789098,6813798,0.02568318,
West Gear,1185732,44213,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,M,35,300,105000,42000,0.4,In-store,6789098,6813798,0.015409908,
West Gear,1185732,44213,Midwest,Indiana,Indianapolis,Women's Street Footwear,F,25,300,75000,30000,0.4,In-store,6789098,6813798,0.011007077,
West Gear,1185732,44213,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,F,30,150,45000,18000,0.4,In-store,6789098,6813798,0.006604246,
West Gear,1185732,44213,Midwest,Indiana,Indianapolis,Men's Apparel,M,45,200,90000,36000,0.4,In-store,6789098,6813798,0.013208493,
West Gear,1185732,44213,Midwest,Indiana,Indianapolis,Women's Apparel,F,35,300,105000,42000,0.4,In-store,6789098,6813798,0.015409908,
West Gear,1185732,44244,Midwest,Indiana,Indianapolis,Men's Street Footwear,M,35,550,192500,77000,0.4,In-store,6789098,6813798,0.028251498,
West Gear,1185732,44244,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,M,40,200,80000,32000,0.4,In-store,6789098,6813798,0.011740882,
West Gear,1185732,44244,Midwest,Indiana,Indianapolis,Women's Street Footwear,F,30,300,90000,36000,0.4,In-store,6789098,6813798,0.013208493,
West Gear,1185732,44244,Northeast,West Virginia,Charleston,Women's Athletic Footwear,F,35,175,61250,24500,0.4,In-store,1791562,1785249,0.03430894,
West Gear,1185732,44244,Northeast,West Virginia,Charleston,Men's Apparel,M,50,250,125000,50000,0.4,In-store,1791562,1785249,0.070018244,
West Gear,1185732,44244,Northeast,West Virginia,Charleston,Women's Apparel,F,25,350,87500,35000,0.4,In-store,1791562,1785249,0.049012771,
West Gear,1185732,44271,Northeast,West Virginia,Charleston,Men's Street Footwear,M,30,570,171000,68400,0.4,In-store,1791562,1785249,0.095784958,
West Gear,1185732,44271,Northeast,West Virginia,Charleston,Men's Athletic Footwear,M,30,275,82500,33000,0.4,In-store,1791562,1785249,0.046212041,
West Gear,1185732,44271,Northeast,West Virginia,Charleston,Women's Street Footwear,F,20,325,65000,26000,0.4,In-store,1791562,1785249,0.036409487,
West Gear,1185732,44271,Northeast,West Virginia,Charleston,Women's Athletic Footwear,F,25,175,43750,17500,0.4,In-store,1791562,1785249,0.024506385,
West Gear,1185732,44271,Northeast,West Virginia,Charleston,Men's Apparel,M,40,225,90000,36000,0.4,In-store,1791562,1785249,0.050413136,
West Gear,1185732,44271,Northeast,West Virginia,Charleston,Women's Apparel,F,30,325,97500,39000,0.4,In-store,1791562,1785249,0.05461423,
West Gear,1185732,44303,Northeast,West Virginia,Charleston,Men's Street Footwear,M,30,550,165000,66000,0.4,In-store,1791562,1785249,0.092424082,
West Gear,1185732,44303,Northeast,West Virginia,Charleston,Men's Athletic Footwear,M,30,250,75000,30000,0.4,In-store,1791562,1785249,0.042010946,
West Gear,1185732,44303,Northeast,West Virginia,Charleston,Women's Street Footwear,F,20,250,50000,20000,0.4,In-store,1791562,1785249,0.028007298,
West Gear,1185732,44303,Northeast,West Virginia,Charleston,Women's Athletic Footwear,F,25,175,43750,17500,0.4,In-store,1791562,1785249,0.024506385,
West Gear,1185732,44303,Northeast,West Virginia,Charleston,Men's Apparel,M,65,200,130000,52000,0.4,In-store,1791562,1785249,0.072818974,
West Gear,1185732,44303,Northeast,West Virginia,Charleston,Women's Apparel,F,50,325,162500,65000,0.4,In-store,1791562,1785249,0.091023717,
West Gear,1185732,44334,Northeast,West Virginia,Charleston,Men's Street Footwear,M,60,595,357000,142800,0.4,In-store,1791562,1785249,0.199972105,
West Gear,1185732,44334,Northeast,West Virginia,Charleston,Men's Athletic Footwear,M,40,300,120000,48000,0.4,In-store,1791562,1785249,0.067217514,
West Gear,1185732,44334,Northeast,West Virginia,Charleston,Women's Street Footwear,F,35,275,96250,38500,0.4,In-store,1791562,1785249,0.053914048,
West Gear,1185732,44334,Northeast,West Virginia,Charleston,Women's Athletic Footwear,F,35,200,70000,28000,0.4,In-store,1791562,1785249,0.039210217,
West Gear,1185732,44334,Northeast,West Virginia,Charleston,Men's Apparel,M,45,225,101250,40500,0.4,In-store,1791562,1785249,0.056714778,
West Gear,1185732,44334,Northeast,West Virginia,Charleston,Women's Apparel,F,55,350,192500,77000,0.4,In-store,1791562,1785249,0.107828096,
West Gear,1185732,44364,Northeast,West Virginia,Charleston,Men's Street Footwear,M,45,600,270000,108000,0.4,In-store,1791562,1785249,0.151239407,
West Gear,1185732,44364,Northeast,West Virginia,Charleston,Men's Athletic Footwear,M,40,425,170000,68000,0.4,In-store,1791562,1785249,0.095224812,
