Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Gender,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,2020 pop,2021 pop,Total Sales/cap,Units sold/cap
Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Men's Apparel,M,$85.00 ,375,"$318,750 ","$47,813 ",15%,Outlet,1451181,1446745,0.220322171,
Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Women's Apparel,F,$90.00 ,500,"$450,000 ","$180,000 ",40%,Outlet,1451181,1446745,0.311043066,
Walmart,1128299,12/9/2021,West,Hawaii,Honolulu,Men's Street Footwear,M,$75.00 ,700,"$525,000 ","$131,250 ",25%,Outlet,1451181,1446745,0.362883577,
Walmart,1128299,12/9/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,M,$85.00 ,700,"$595,000 ","$119,000 ",20%,Outlet,1451181,1446745,0.411268053,
Sports Direct,1128299,12/9/2021,West,Hawaii,Honolulu,Women's Street Footwear,F,$80.00 ,500,"$400,000 ","$100,000 ",25%,Outlet,1451181,1446745,0.276482725,
Sports Direct,1128299,12/9/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,F,$80.00 ,500,"$400,000 ","$100,000 ",25%,Outlet,1451181,1446745,0.276482725,
Sports Direct,1128299,12/9/2021,West,Hawaii,Honolulu,Men's Apparel,M,$90.00 ,425,"$382,500 ","$57,375 ",15%,Outlet,1451181,1446745,0.264386606,
Sports Direct,1128299,12/9/2021,West,Hawaii,Honolulu,Women's Apparel,F,$95.00 ,525,"$498,750 ","$199,500 ",40%,Outlet,1451181,1446745,0.344739398,
Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Men's Street Footwear,M,$40.00 ,425,"$170,000 ","$51,000 ",30%,Outlet,1451181,1446745,0.117505158,
Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,M,$50.00 ,425,"$212,500 ","$53,125 ",25%,Outlet,1451181,1446745,0.146881448,
Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Women's Street Footwear,F,$50.00 ,425,"$212,500 ","$63,750 ",30%,Outlet,1451181,1446745,0.146881448,
Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,F,$50.00 ,275,"$137,500 ","$41,250 ",30%,Outlet,1451181,1446745,0.095040937,
Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Men's Apparel,M,$55.00 ,225,"$123,750 ","$24,750 ",20%,Outlet,1451181,1446745,0.085536843,
Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Women's Apparel,F,$50.00 ,475,"$237,500 ","$106,875 ",45%,Outlet,1451181,1446745,0.164161618,
Sports Direct,1128299,2/17/2021,West,Hawaii,Honolulu,Men's Street Footwear,M,$40.00 ,525,"$210,000 ","$63,000 ",30%,Outlet,1451181,1446745,0.145153431,
Sports Direct,1128299,2/17/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,M,$50.00 ,425,"$212,500 ","$53,125 ",25%,Outlet,1451181,1446745,0.146881448,
Sports Direct,1128299,2/17/2021,West,Hawaii,Honolulu,Women's Street Footwear,F,$50.00 ,425,"$212,500 ","$63,750 ",30%,Outlet,1451181,1446745,0.146881448,
Sports Direct,1128299,2/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,F,$50.00 ,275,"$137,500 ","$41,250 ",30%,Outlet,21591299,21830708,0.006298467,
Sports Direct,1128299,2/17/2021,Southeast,Florida,Orlando,Men's Apparel,M,$55.00 ,200,"$110,000 ","$22,000 ",20%,Outlet,21591299,21830708,0.005038774,
Sports Direct,1128299,2/17/2021,Southeast,Florida,Orlando,Women's Apparel,F,$50.00 ,400,"$200,000 ","$90,000 ",45%,Outlet,21591299,21830708,0.009161407,
Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Men's Street Footwear,M,$50.00 ,550,"$275,000 ","$82,500 ",30%,Outlet,21591299,21830708,0.012596935,
Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,M,$60.00 ,400,"$240,000 ","$60,000 ",25%,Outlet,21591299,21830708,0.010993688,
Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Women's Street Footwear,F,$65.00 ,425,"$276,250 ","$82,875 ",30%,Outlet,21591299,21830708,0.012654193,
Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,F,$60.00 ,325,"$195,000 ","$58,500 ",30%,Outlet,21591299,21830708,0.008932372,
Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Men's Apparel,M,$65.00 ,175,"$113,750 ","$22,750 ",20%,Outlet,21591299,21830708,0.00521055,
Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Women's Apparel,F,$60.00 ,375,"$225,000 ","$101,250 ",45%,Outlet,21591299,21830708,0.010306583,
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,M,$65.00 ,550,"$357,500 ","$107,250 ",30%,Outlet,21591299,21830708,0.016376015,
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,M,$70.00 ,350,"$245,000 ","$61,250 ",25%,Outlet,21591299,21830708,0.011222724,
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,F,$70.00 ,400,"$280,000 ","$84,000 ",30%,Outlet,21591299,21830708,0.01282597,
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,F,$55.00 ,300,"$165,000 ","$49,500 ",30%,Outlet,21591299,21830708,0.007558161,
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Men's Apparel,M,$60.00 ,200,"$120,000 ","$24,000 ",20%,Outlet,21591299,21830708,0.005496844,
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Women's Apparel,F,$75.00 ,375,"$281,250 ","$126,563 ",45%,Outlet,21591299,21830708,0.012883229,
Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Men's Street Footwear,M,$60.00 ,575,"$345,000 ","$103,500 ",30%,Outlet,21591299,21830708,0.015803427,
Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,M,$65.00 ,425,"$276,250 ","$69,063 ",25%,Outlet,21591299,21830708,0.012654193,
Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Women's Street Footwear,F,$65.00 ,425,"$276,250 ","$82,875 ",30%,Outlet,21591299,21830708,0.012654193,
Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,F,$60.00 ,325,"$195,000 ","$58,500 ",30%,Outlet,21591299,21830708,0.008932372,
Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Men's Apparel,M,$55.00 ,225,"$123,750 ","$24,750 ",20%,Outlet,21591299,21830708,0.005668621,
Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Women's Apparel,F,$70.00 ,575,"$402,500 ","$181,125 ",45%,Outlet,21591299,21830708,0.018437331,
Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,M,$65.00 ,825,"$536,250 ","$160,875 ",30%,Outlet,21591299,21830708,0.024564022,
Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,M,$70.00 ,700,"$490,000 ","$122,500 ",25%,In-store,21591299,21830708,0.022445447,
Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,F,$85.00 ,700,"$595,000 ","$178,500 ",30%,In-store,21591299,21830708,0.027255186,
Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,F,$85.00 ,575,"$488,750 ","$146,625 ",30%,In-store,21591299,21830708,0.022388188,
Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Men's Apparel,M,$95.00 ,450,"$427,500 ","$85,500 ",20%,In-store,21591299,21830708,0.019582507,
Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Women's Apparel,F,$110.00 ,750,"$825,000 ","$371,250 ",45%,In-store,21591299,21830708,0.037790804,
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Men's Street Footwear,M,$90.00 ,900,"$810,000 ","$243,000 ",30%,In-store,21591299,21830708,0.037103698,
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,M,$95.00 ,750,"$712,500 ","$178,125 ",25%,In-store,21591299,21830708,0.032637512,
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Women's Street Footwear,F,$95.00 ,700,"$665,000 ","$199,500 ",30%,In-store,21591299,21830708,0.030461678,
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,F,$90.00 ,600,"$540,000 ","$162,000 ",30%,In-store,21591299,21830708,0.024735799,
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Men's Apparel,M,$95.00 ,650,"$617,500 ","$123,500 ",20%,In-store,21591299,21830708,0.028285844,
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Women's Apparel,F,$110.00 ,650,"$715,000 ","$321,750 ",45%,In-store,21591299,21830708,0.03275203,
Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,M,$95.00 ,850,"$807,500 ","$242,250 ",30%,In-store,21591299,21830708,0.036989181,
Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,M,$85.00 ,825,"$701,250 ","$175,313 ",25%,In-store,21591299,21830708,0.032122183,
Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,F,$80.00 ,700,"$560,000 ","$168,000 ",30%,In-store,21591299,21830708,0.025651939,
Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,F,$80.00 ,475,"$380,000 ","$114,000 ",30%,In-store,21591299,21830708,0.017406673,
Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Men's Apparel,M,$80.00 ,475,"$380,000 ","$76,000 ",20%,In-store,21591299,21830708,0.017406673,
Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Women's Apparel,F,$85.00 ,300,"$255,000 ","$114,750 ",45%,In-store,21591299,21830708,0.011680794,
Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Men's Street Footwear,M,$60.00 ,500,"$300,000 ","$90,000 ",30%,In-store,21591299,21830708,0.01374211,
Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,M,$65.00 ,500,"$325,000 ","$81,250 ",25%,In-store,21591299,21830708,0.014887286,
Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Women's Street Footwear,F,$60.00 ,300,"$180,000 ","$54,000 ",30%,In-store,21591299,21830708,0.008245266,
Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,F,$60.00 ,250,"$150,000 ","$45,000 ",30%,In-store,21591299,21830708,0.006871055,
Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Men's Apparel,M,$70.00 ,275,"$192,500 ","$38,500 ",20%,In-store,21591299,21830708,0.008817854,
Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Women's Apparel,F,$55.00 ,300,"$165,000 ","$74,250 ",45%,In-store,21591299,21830708,0.007558161,
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,M,$50.00 ,400,"$200,000 ","$60,000 ",30%,In-store,21591299,21830708,0.009161407,
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,M,$65.00 ,575,"$373,750 ","$93,438 ",25%,In-store,21591299,21830708,0.017120379,
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,F,$60.00 ,400,"$240,000 ","$72,000 ",30%,In-store,21591299,21830708,0.010993688,
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,F,$55.00 ,375,"$206,250 ","$61,875 ",30%,In-store,21591299,21830708,0.009447701,
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Men's Apparel,M,$65.00 ,350,"$227,500 ","$45,500 ",20%,In-store,21591299,21830708,0.0104211,
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Women's Apparel,F,$70.00 ,400,"$280,000 ","$126,000 ",45%,In-store,21591299,21830708,0.01282597,
Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,M,$55.00 ,625,"$343,750 ","$103,125 ",30%,In-store,21591299,21830708,0.015746168,
Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,M,$60.00 ,700,"$420,000 ","$105,000 ",25%,In-store,21591299,21830708,0.019238955,
Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,F,$55.00 ,525,"$288,750 ","$86,625 ",30%,In-store,21591299,21830708,0.013226781,
Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,F,$65.00 ,500,"$325,000 ","$97,500 ",30%,In-store,21591299,21830708,0.014887286,
Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Men's Apparel,M,$85.00 ,475,"$403,750 ","$80,750 ",20%,In-store,21591299,21830708,0.01849459,
Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Women's Apparel,F,$90.00 ,600,"$540,000 ","$243,000 ",45%,In-store,21591299,21830708,0.024735799,
Walmart,1128299,12/16/2021,Southeast,Florida,Orlando,Men's Street Footwear,M,$75.00 ,800,"$600,000 ","$180,000 ",30%,In-store,21591299,21830708,0.027484221,
Walmart,1128299,12/16/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,M,$85.00 ,800,"$680,000 ","$170,000 ",25%,In-store,21591299,21830708,0.031148784,
West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Women's Street Footwear,F,$80.00 ,600,"$480,000 ","$144,000 ",30%,In-store,21591299,21830708,0.021987377,
West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,F,$80.00 ,600,"$480,000 ","$144,000 ",30%,In-store,21591299,21830708,0.021987377,
West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Men's Apparel,M,$90.00 ,525,"$472,500 ","$94,500 ",20%,In-store,21591299,21830708,0.021643824,
West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Women's Apparel,F,$95.00 ,625,"$593,750 ","$267,188 ",45%,In-store,21591299,21830708,0.027197927,
West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Men's Street Footwear,M,$45.00 ,850,"$382,500 ","$172,125 ",45%,In-store,21591299,21830708,0.017521191,
West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,M,$45.00 ,650,"$292,500 ","$102,375 ",35%,In-store,21591299,21830708,0.013398558,
West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Women's Street Footwear,F,$35.00 ,650,"$227,500 ","$56,875 ",25%,In-store,21591299,21830708,0.0104211,
West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,F,$40.00 ,500,"$200,000 ","$60,000 ",30%,In-store,21591299,21830708,0.009161407,
West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Men's Apparel,M,$55.00 ,550,"$302,500 ","$105,875 ",35%,In-store,21591299,21830708,0.013856628,
West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Women's Apparel,F,$45.00 ,650,"$292,500 ","$146,250 ",50%,In-store,21591299,21830708,0.013398558,
West Gear,1185732,2/10/2021,Southeast,Florida,Orlando,Men's Street Footwear,M,$45.00 ,900,"$405,000 ","$182,250 ",45%,In-store,21591299,21830708,0.018551849,
West Gear,1185732,2/10/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,M,$45.00 ,550,"$247,500 ","$86,625 ",35%,In-store,21591299,21830708,0.011337241,
West Gear,1185732,2/10/2021,Southeast,Florida,Orlando,Women's Street Footwear,F,$35.00 ,600,"$210,000 ","$52,500 ",25%,In-store,21591299,21830708,0.009619477,
West Gear,1185732,2/10/2021,Northeast,New York,Albany,Women's Athletic Footwear,F,$40.00 ,475,"$190,000 ","$57,000 ",30%,In-store,20104710,19854526,0.009569606,
West Gear,1185732,2/10/2021,Northeast,New York,Albany,Men's Apparel,M,$55.00 ,550,"$302,500 ","$105,875 ",35%,In-store,20104710,19854526,0.015235821,
West Gear,1185732,2/10/2021,Northeast,New York,Albany,Women's Apparel,F,$45.00 ,650,"$292,500 ","$146,250 ",50%,In-store,20104710,19854526,0.014732157,
West Gear,1185732,3/8/2021,Northeast,New York,Albany,Men's Street Footwear,M,$45.00 ,870,"$391,500 ","$176,175 ",45%,In-store,20104710,19854526,0.019718426,
West Gear,1185732,3/8/2021,Northeast,New York,Albany,Men's Athletic Footwear,M,$45.00 ,550,"$247,500 ","$86,625 ",35%,In-store,20104710,19854526,0.012465672,
West Gear,1185732,3/8/2021,Northeast,New York,Albany,Women's Street Footwear,F,$35.00 ,575,"$201,250 ","$50,313 ",25%,In-store,20104710,19854526,0.010136228,
West Gear,1185732,3/8/2021,Northeast,New York,Albany,Women's Athletic Footwear,F,$40.00 ,425,"$170,000 ","$51,000 ",30%,In-store,20104710,19854526,0.008562279,
West Gear,1185732,3/8/2021,Northeast,New York,Albany,Men's Apparel,M,$55.00 ,475,"$261,250 ","$91,438 ",35%,In-store,20104710,19854526,0.013158209,
West Gear,1185732,3/8/2021,Northeast,New York,Albany,Women's Apparel,F,$45.00 ,575,"$258,750 ","$129,375 ",50%,In-store,20104710,19854526,0.013032293,
West Gear,1185732,4/9/2021,Northeast,New York,Albany,Men's Street Footwear,M,$45.00 ,825,"$371,250 ","$167,063 ",45%,In-store,20104710,19854526,0.018698507,
West Gear,1185732,4/9/2021,Northeast,New York,Albany,Men's Athletic Footwear,M,$45.00 ,525,"$236,250 ","$82,688 ",35%,In-store,20104710,19854526,0.01189905,
West Gear,1185732,4/9/2021,Northeast,New York,Albany,Women's Street Footwear,F,$35.00 ,525,"$183,750 ","$45,938 ",25%,In-store,20104710,19854526,0.009254817,
West Gear,1185732,4/9/2021,Northeast,New York,Albany,Women's Athletic Footwear,F,$40.00 ,450,"$180,000 ","$54,000 ",30%,In-store,20104710,19854526,0.009065943,
West Gear,1185732,4/9/2021,Northeast,New York,Albany,Men's Apparel,M,$55.00 ,475,"$261,250 ","$91,438 ",35%,In-store,20104710,19854526,0.013158209,
West Gear,1185732,4/9/2021,Northeast,New York,Albany,Women's Apparel,F,$45.00 ,600,"$270,000 ","$135,000 ",50%,In-store,20104710,19854526,0.013598914,
West Gear,1185732,5/8/2021,Northeast,New York,Albany,Men's Street Footwear,M,$55.00 ,870,"$478,500 ","$215,325 ",45%,In-store,20104710,19854526,0.024100298,
West Gear,1185732,5/8/2021,Northeast,New York,Albany,Men's Athletic Footwear,M,$55.00 ,575,"$316,250 ","$110,688 ",35%,In-store,20104710,19854526,0.015928358,
West Gear,1185732,5/8/2021,Northeast,New York,Albany,Women's Street Footwear,F,$50.00 ,550,"$275,000 ","$68,750 ",25%,In-store,20104710,19854526,0.013850746,
West Gear,1185732,5/8/2021,Northeast,New York,Albany,Women's Athletic Footwear,F,$50.00 ,500,"$250,000 ","$75,000 ",30%,In-store,20104710,19854526,0.012591587,
West Gear,1185732,5/8/2021,Northeast,New York,Albany,Men's Apparel,M,$60.00 ,525,"$315,000 ","$110,250 ",35%,In-store,20104710,19854526,0.0158654,
West Gear,1185732,5/8/2021,Northeast,New York,Albany,Women's Apparel,F,$65.00 ,625,"$406,250 ","$203,125 ",50%,In-store,20104710,19854526,0.02046133,
West Gear,1185732,6/10/2021,Northeast,New York,Albany,Men's Street Footwear,M,$60.00 ,875,"$525,000 ","$236,250 ",45%,In-store,20104710,19854526,0.026442334,
West Gear,1185732,6/10/2021,Northeast,New York,Albany,Men's Athletic Footwear,M,$55.00 ,625,"$343,750 ","$120,313 ",35%,In-store,20104710,19854526,0.017313433,
West Gear,1185732,6/10/2021,Northeast,New York,Albany,Women's Street Footwear,F,$50.00 ,600,"$300,000 ","$75,000 ",25%,In-store,20104710,19854526,0.015109905,
West Gear,1185732,6/10/2021,Northeast,New York,Albany,Women's Athletic Footwear,F,$50.00 ,575,"$287,500 ","$86,250 ",30%,In-store,20104710,19854526,0.014480326,
West Gear,1185732,6/10/2021,Northeast,New York,Albany,Men's Apparel,M,$65.00 ,575,"$373,750 ","$130,813 ",35%,In-store,20104710,19854526,0.018824423,
West Gear,1185732,6/10/2021,Northeast,New York,Albany,Women's Apparel,F,$70.00 ,725,"$507,500 ","$253,750 ",50%,In-store,20104710,19854526,0.025560922,
West Gear,1185732,7/8/2021,Northeast,New York,Albany,Men's Street Footwear,M,$65.00 ,950,"$617,500 ","$277,875 ",45%,In-store,20104710,19854526,0.031101221,
West Gear,1185732,7/8/2021,Northeast,New York,Albany,Men's Athletic Footwear,M,$60.00 ,700,"$420,000 ","$147,000 ",35%,In-store,20104710,19854526,0.021153867,
West Gear,1185732,7/8/2021,Northeast,New York,Albany,Women's Street Footwear,F,$55.00 ,625,"$343,750 ","$85,938 ",25%,In-store,20104710,19854526,0.017313433,
West Gear,1185732,7/8/2021,Northeast,New York,Albany,Women's Athletic Footwear,F,$55.00 ,575,"$316,250 ","$94,875 ",30%,In-store,20104710,19854526,0.015928358,
West Gear,1185732,7/8/2021,Northeast,New York,Albany,Men's Apparel,M,$65.00 ,600,"$390,000 ","$136,500 ",35%,In-store,20104710,19854526,0.019642876,
West Gear,1185732,7/8/2021,Northeast,New York,Albany,Women's Apparel,F,$70.00 ,775,"$542,500 ","$271,250 ",50%,In-store,20104710,19854526,0.027323745,
West Gear,1185732,8/9/2021,Northeast,New York,Albany,Men's Street Footwear,M,$65.00 ,925,"$601,250 ","$270,563 ",45%,In-store,20104710,19854526,0.030282768,
West Gear,1185732,8/9/2021,Northeast,New York,Albany,Men's Athletic Footwear,M,$60.00 ,700,"$420,000 ","$147,000 ",35%,In-store,20104710,19854526,0.021153867,
West Gear,1185732,8/9/2021,Northeast,New York,Albany,Women's Street Footwear,F,$55.00 ,625,"$343,750 ","$85,938 ",25%,In-store,20104710,19854526,0.017313433,
West Gear,1185732,8/9/2021,Northeast,New York,Albany,Women's Athletic Footwear,F,$45.00 ,575,"$258,750 ","$77,625 ",30%,In-store,20104710,19854526,0.013032293,
West Gear,1185732,8/9/2021,Northeast,New York,Albany,Men's Apparel,M,$55.00 ,550,"$302,500 ","$105,875 ",35%,In-store,20104710,19854526,0.015235821,
West Gear,1185732,8/9/2021,Northeast,New York,Albany,Women's Apparel,F,$60.00 ,725,"$435,000 ","$217,500 ",50%,In-store,20104710,19854526,0.021909362,
West Gear,1185732,9/8/2021,Northeast,New York,Albany,Men's Street Footwear,M,$55.00 ,850,"$467,500 ","$210,375 ",45%,In-store,20104710,19854526,0.023546268,
West Gear,1185732,9/8/2021,Northeast,New York,Albany,Men's Athletic Footwear,M,$50.00 ,650,"$325,000 ","$113,750 ",35%,In-store,20104710,19854526,0.016369064,
West Gear,1185732,9/8/2021,Northeast,New York,Albany,Women's Street Footwear,F,$45.00 ,550,"$247,500 ","$61,875 ",25%,In-store,20104710,19854526,0.012465672,
West Gear,1185732,9/8/2021,Northeast,New York,Albany,Women's Athletic Footwear,F,$45.00 ,525,"$236,250 ","$70,875 ",30%,In-store,20104710,19854526,0.01189905,
West Gear,1185732,9/8/2021,Northeast,New York,Albany,Men's Apparel,M,$55.00 ,525,"$288,750 ","$101,063 ",35%,In-store,20104710,19854526,0.014543283,
West Gear,1185732,9/8/2021,Northeast,New York,Albany,Women's Apparel,F,$60.00 ,625,"$375,000 ","$187,500 ",50%,In-store,20104710,19854526,0.018887381,
West Gear,1185732,10/10/2021,Northeast,New York,Albany,Men's Street Footwear,M,$60.00 ,800,"$480,000 ","$216,000 ",45%,In-store,20104710,19854526,0.024175848,
West Gear,1185732,10/10/2021,Northeast,New York,Albany,Men's Athletic Footwear,M,$50.00 ,625,"$312,500 ","$109,375 ",35%,In-store,20104710,19854526,0.015739484,
West Gear,1185732,10/10/2021,Northeast,New York,Albany,Women's Street Footwear,F,$50.00 ,525,"$262,500 ","$65,625 ",25%,In-store,20104710,19854526,0.013221167,
West Gear,1185732,10/10/2021,Northeast,New York,Albany,Women's Athletic Footwear,F,$50.00 ,500,"$250,000 ","$75,000 ",30%,In-store,20104710,19854526,0.012591587,
West Gear,1185732,10/10/2021,Northeast,New York,Albany,Men's Apparel,M,$60.00 ,500,"$300,000 ","$105,000 ",35%,In-store,20104710,19854526,0.015109905,
West Gear,1185732,10/10/2021,Northeast,New York,Albany,Women's Apparel,F,$65.00 ,625,"$406,250 ","$203,125 ",50%,In-store,20104710,19854526,0.02046133,
West Gear,1185732,11/9/2021,Northeast,New York,Albany,Men's Street Footwear,M,$60.00 ,775,"$465,000 ","$209,250 ",45%,In-store,20104710,19854526,0.023420353,
